11000,INFO,595,1,0

12003,INFO,330,2,0

13004,INFO,578,3,0

1214007,INFO,605,1,0

1215008,INFO,326,2,0

1216011,INFO,596,3,0

2417012,INFO,599,1,0

2418015,INFO,328,2,0

2419016,INFO,581,3,0

3620019,INFO,593,1,0

3621020,INFO,326,2,0

3622023,INFO,571,3,0

4823024,INFO,587,1,0

4824027,INFO,323,2,0

4825029,INFO,564,3,0

